input,subject,subject_type,relation,object,object_type
常用的问答指标采用F1（综合正确率和召回率）和P@1（第一个答案是否正确的比率）。,问答指标,,,F1,
常用的问答指标采用F1（综合正确率和召回率）和P@1（第一个答案是否正确的比率）。,问答指标,,,P@1,
2.性能评价指标除了功能评价指标，参考UsbeckR等人[35]的评价体系，问答系统从性能角度可以考虑如下指标：（1）问答系统的响应时间（Response_Time）。,问答系统的响应时间,,,性能评价指标,
2.性能评价指标除了功能评价指标，参考UsbeckR等人[35]的评价体系，问答系统从性能角度可以考虑如下指标：（1）问答系统的响应时间（Response_Time）。,问答系统的响应时间,,,Response_Time,
问答系统对用户输入或者请求做出反应的时间。,问答系统,,,反应时间,
问答系统的响应时间是评价系统性能的一个非常重要的指标，如果响应时间过长，会使系统的可用性很低。,问答系统的响应时间,,,评价系统性能,
问答系统的响应时间是评价系统性能的一个非常重要的指标，如果响应时间过长，会使系统的可用性很低。,问答系统的响应时间,,,evaluate the performance of a system,
一般问答系统的响应时间应控制在1s以内。,问答系统,,,响应时间,
（2）问答系统的故障率（Error_Rate）。,问答系统的故障率,,,SPO,
在限定时间内给出答案即可，不考虑答案是否正确。,问答系统,,,限定时间内给出答案,
系统返回错误或者系统运行过程中发生错误数的统计。,系统性能监控,,,系统返回错误或者系统运行过程中发生错误数的统计,
系统返回错误或者系统运行过程中发生错误数的统计。,系统返回错误,,,system return error,
系统返回错误或者系统运行过程中发生错误数的统计。,系统运行过程中发生错误数,,,system run error,
8.4.2问答系统的评价数据集1.TREC_QA：评价IRQATREC_QA[36]是美国标准计量局在1999—2007年针对问答系统设定的年度评价体系，本文关注其问答的核心任务（MAIN_TASK）。,TREC_QA,,,评价IRQA,
8.4.2问答系统的评价数据集1.TREC_QA：评价IRQATREC_QA[36]是美国标准计量局在1999—2007年针对问答系统设定的年度评价体系，本文关注其问答的核心任务（MAIN_TASK）。,TREC_QA,,,评价IRQATREC_QA,
此评价体系主要针对基于搜索的问答解决方案（IRQA）。,评价体系,,,基于搜索的问答解决方案（IRQA）,
问题集主要来自搜索引擎的查询日志（也有少部分问题由人工设计）。,问题集,,,搜索引擎的查询日志,
问题集主要来自搜索引擎的查询日志（也有少部分问题由人工设计）。,问题集,,,人工设计,
知识库主要采用跨度几年的主流媒体的新闻。,知识库,,,主流媒体的新闻,
问答系统返回的结果包括两部分<答案，文档ID>，前者为字符串，后者为问题答案来源的文档的ID。,问答系统返回的结果,,,两部分<答案，文档ID>,
问答系统返回的结果包括两部分<答案，文档ID>，前者为字符串，后者为问题答案来源的文档的ID。,问答系统返回的结果,,,问答系统返回的结果包括两部分<答案，文档ID>，前者为字符串，后者为问题答案来源的文档的ID。,
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,评价方法,,,选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）,
评价方法主要是选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）。,评价方法,,,选取大约1000个测试问题，由1～3人标注评价答案的正确性（答案是否正确回答了问题）、精准度（答案中是否包含多余的内容）以及对应文章的支持度（对应的文章是否支持该答案）,
评价指标区分了单一答案和列表答案的评价方法。,评价指标,,,区分了单一答案和列表答案的评价方法。,
2.TREC_LIVE_QA：评价CQA社区问答TREC_LIVE_QA也[37]是美国标准计量局在2015—2107年从更真实的网络问答出发，主要面向CQA社区问答解决方案的评价体系。,TREC_LIVE_QA,,,评价体系,
2.TREC_LIVE_QA：评价CQA社区问答TREC_LIVE_QA也[37]是美国标准计量局在2015—2107年从更真实的网络问答出发，主要面向CQA社区问答解决方案的评价体系。,TREC_LIVE_QA,,,评价CQA社区问答TREC_LIVE_QA也,
问题集主要来自Yahoo_Answer的实时新问题。,问题集,,,Yahoo_Answer的实时新问题,
知识库主要来自Yahoo_Answer的社区问答数据，以及过往标注的千余条数据。,知识库,,,Yahoo_Answer的社区问答数据以及过往标注的千余条数据。,
评价方法主要选取大约1000个测试问题，每个问题要求在1min内回答。,评价方法,,,选取大约1000个测试问题，每个问题要求在1min内回答,
评价方法主要选取大约1000个测试问题，每个问题要求在1min内回答。,评价方法,,,evaluation method,
"由于问题类型不限于简单知识问答，所有的答案由1～3人标注并直接按答案质量打{0,1,2,3}分。",问答评分系统,,,简单知识问答,
"由于问题类型不限于简单知识问答，所有的答案由1～3人标注并直接按答案质量打{0,1,2,3}分。",标注答案质量,,,按答案质量打1～3分,
另外，评价系统也针对测试问题，获取赛后的社区人工答案做类似的评价，然后对比自动生成的答案和人工产生的答案的体验差异。,评价系统,,,针对测试问题获取赛后的社区人工答案做类似的评价,
另外，评价系统也针对测试问题，获取赛后的社区人工答案做类似的评价，然后对比自动生成的答案和人工产生的答案的体验差异。,评价系统,,,evaluation system,
3.QALD：评价KBQAQALD[38]是指2011—2017年的链接数据的问答系统评测（Question_Answering_onLinked_Data），为自然语言问题转化为可用的SPARQL查询以及基于语义万维网标准的知识推理提供了一系列的评价体系和测试数据集，对QALD的工作做了详细介绍。,QALD,,,Question_Answering_onLinked_Data,
QALD的主要任务如下：给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询。,QALD,,,给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询,
QALD的主要任务如下：给定知识库（一个或多个RDF数据集以及其他知识源）和问题（自然语言问题或关键字），返回正确的答案或返回这些答案的SPARQL查询。,QALD,,,问答查询语言,
这样，QALD可以利用工业相关的实际任务评价现有的系统，并且找到现有系统中的瓶颈与改进方向，进而深入了解如何开发处理海量RDF数据方法。,QALD,,,工业相关的实际任务评价现有的系统，并且找到现有系统中的瓶颈与改进方向，进而深入了解如何开发处理海量RDF数据方法。,
这样，QALD可以利用工业相关的实际任务评价现有的系统，并且找到现有系统中的瓶颈与改进方向，进而深入了解如何开发处理海量RDF数据方法。,QALD,,,工业相关的实际任务评价现有的系统,
这些海量数据分布在不同的数据集之间，并且它们是异构的、有噪声的，甚至结构是不一致的。,数据集,,,分布在不同的数据集之间，并且它们是异构的、有噪声的，甚至结构是不一致的。,
4.SQuAD：评价端到端的问答系统解决方案SQuAD[39]是斯坦福大学推出的一个大规模阅读理解数据集，由众多维基百科文章中的众包工作者提出的问题构成，每个问题的答案都是相应阅读段落的一段文字或跨度。,SQuAD,,,SQuAD,
2017—2018年，国内也有不少类似的阅读理解比赛，例如搜狗问答。,搜狗问答,,,阅读理解比赛,
SQuAD评价指标主要分两部分：（1）精准匹配。,SQuAD评价指标,,,精准匹配,
正确匹配标准答案，目前效果最好的算法达到74.5%，人类表现是82.3%。,算法,,,目前效果最好的算法,
这个指标准确地匹配任何一个基本事实答案的预测百分比。,这个指标准确地匹配任何一个基本事实答案的预测百分比。,,,属于概念/产品,
